month,commodity,imports_total_kbd,imports_canada_kbd,imports_latin_america_kbd,imports_europe_kbd,imports_asia_kbd,imports_middle_east_kbd,imports_africa_kbd,imports_other_kbd,exports_total_kbd,exports_canada_kbd,exports_latin_america_kbd,exports_europe_kbd,exports_asia_kbd,exports_middle_east_kbd,exports_africa_kbd,exports_other_kbd,net_imports_kbd,net_exports_kbd
2021-05-01,jet,208.03225806451613,0.0,0.0,0.0,0.0,0.0,0.0,208.03225806451613,1033.8709677419354,0.0,0.0,0.0,0.0,0.0,0.0,1033.8709677419354,-825.8387096774194,825.8387096774194
2021-06-01,jet,157.0,0.0,0.0,0.0,0.0,0.0,0.0,157.0,1165.7333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1165.7333333333333,-1008.7333333333333,1008.7333333333333
2021-07-01,jet,141.06451612903226,0.0,0.0,0.0,0.0,0.0,0.0,141.06451612903226,1204.741935483871,0.0,0.0,0.0,0.0,0.0,0.0,1204.741935483871,-1063.6774193548388,1063.6774193548388
2021-08-01,jet,222.80645161290323,0.0,0.0,0.0,0.0,0.0,0.0,222.80645161290323,1064.6774193548388,0.0,0.0,0.0,0.0,0.0,0.0,1064.6774193548388,-841.8709677419355,841.8709677419355
2021-09-01,jet,242.1,0.0,0.0,0.0,0.0,0.0,0.0,242.1,791.3333333333334,0.0,0.0,0.0,0.0,0.0,0.0,791.3333333333334,-549.2333333333333,549.2333333333333
2021-10-01,jet,206.51612903225808,0.0,0.0,0.0,0.0,0.0,0.0,206.51612903225808,1006.8064516129032,0.0,0.0,0.0,0.0,0.0,0.0,1006.8064516129032,-800.2903225806451,800.2903225806451
2021-11-01,jet,134.4,0.0,0.0,0.0,0.0,0.0,0.0,134.4,939.1666666666666,0.0,0.0,0.0,0.0,0.0,0.0,939.1666666666666,-804.7666666666667,804.7666666666667
2021-12-01,jet,125.83870967741936,0.0,0.0,0.0,0.0,0.0,0.0,125.83870967741936,1032.8387096774193,0.0,0.0,0.0,0.0,0.0,0.0,1032.8387096774193,-907.0,907.0
2022-01-01,jet,136.2258064516129,0.0,0.0,0.0,0.0,0.0,0.0,136.2258064516129,710.6774193548387,0.0,0.0,0.0,0.0,0.0,0.0,710.6774193548387,-574.4516129032259,574.4516129032259
2022-02-01,jet,107.32142857142857,0.0,0.0,0.0,0.0,0.0,0.0,107.32142857142857,880.25,0.0,0.0,0.0,0.0,0.0,0.0,880.25,-772.9285714285714,772.9285714285714
2022-03-01,jet,130.16129032258064,0.0,0.0,0.0,0.0,0.0,0.0,130.16129032258064,1216.5483870967741,0.0,0.0,0.0,0.0,0.0,0.0,1216.5483870967741,-1086.3870967741937,1086.3870967741937
2022-04-01,jet,128.26666666666668,0.0,0.0,0.0,0.0,0.0,0.0,128.26666666666668,1417.9666666666667,0.0,0.0,0.0,0.0,0.0,0.0,1417.9666666666667,-1289.7,1289.7
2022-05-01,jet,146.09677419354838,0.0,0.0,0.0,0.0,0.0,0.0,146.09677419354838,1203.1935483870968,0.0,0.0,0.0,0.0,0.0,0.0,1203.1935483870968,-1057.0967741935483,1057.0967741935483
2022-06-01,jet,116.36666666666666,0.0,0.0,0.0,0.0,0.0,0.0,116.36666666666666,1296.3,0.0,0.0,0.0,0.0,0.0,0.0,1296.3,-1179.9333333333334,1179.9333333333334
