date,commodity,imports_total_kbd,imports_canada_kbd,imports_latin_america_kbd,imports_europe_kbd,imports_asia_kbd,imports_middle_east_kbd,imports_africa_kbd,imports_other_kbd,exports_total_kbd,exports_canada_kbd,exports_latin_america_kbd,exports_europe_kbd,exports_asia_kbd,exports_middle_east_kbd,exports_africa_kbd,exports_other_kbd,net_imports_kbd,net_exports_kbd
2018-01-01,diesel,175.0,0.0,0.0,0.0,0.0,0.0,0.0,175.0,1203.0,0.0,0.0,0.0,0.0,0.0,0.0,1203.0,-1028.0,1028.0
2018-01-02,diesel,175.0,0.0,0.0,0.0,0.0,0.0,0.0,175.0,1203.0,0.0,0.0,0.0,0.0,0.0,0.0,1203.0,-1028.0,1028.0
2018-01-03,diesel,175.0,0.0,0.0,0.0,0.0,0.0,0.0,175.0,1203.0,0.0,0.0,0.0,0.0,0.0,0.0,1203.0,-1028.0,1028.0
2018-01-04,diesel,175.0,0.0,0.0,0.0,0.0,0.0,0.0,175.0,1203.0,0.0,0.0,0.0,0.0,0.0,0.0,1203.0,-1028.0,1028.0
2018-01-05,diesel,175.0,0.0,0.0,0.0,0.0,0.0,0.0,175.0,1203.0,0.0,0.0,0.0,0.0,0.0,0.0,1203.0,-1028.0,1028.0
2018-01-06,diesel,147.0,0.0,0.0,0.0,0.0,0.0,0.0,147.0,1040.0,0.0,0.0,0.0,0.0,0.0,0.0,1040.0,-893.0,893.0
2018-01-07,diesel,147.0,0.0,0.0,0.0,0.0,0.0,0.0,147.0,1040.0,0.0,0.0,0.0,0.0,0.0,0.0,1040.0,-893.0,893.0
2018-01-08,diesel,147.0,0.0,0.0,0.0,0.0,0.0,0.0,147.0,1040.0,0.0,0.0,0.0,0.0,0.0,0.0,1040.0,-893.0,893.0
2018-01-09,diesel,147.0,0.0,0.0,0.0,0.0,0.0,0.0,147.0,1040.0,0.0,0.0,0.0,0.0,0.0,0.0,1040.0,-893.0,893.0
2018-01-10,diesel,147.0,0.0,0.0,0.0,0.0,0.0,0.0,147.0,1040.0,0.0,0.0,0.0,0.0,0.0,0.0,1040.0,-893.0,893.0
2018-01-11,diesel,147.0,0.0,0.0,0.0,0.0,0.0,0.0,147.0,1040.0,0.0,0.0,0.0,0.0,0.0,0.0,1040.0,-893.0,893.0
2018-01-12,diesel,147.0,0.0,0.0,0.0,0.0,0.0,0.0,147.0,1040.0,0.0,0.0,0.0,0.0,0.0,0.0,1040.0,-893.0,893.0
2018-01-13,diesel,251.0,0.0,0.0,0.0,0.0,0.0,0.0,251.0,1140.0,0.0,0.0,0.0,0.0,0.0,0.0,1140.0,-889.0,889.0
2018-01-14,diesel,251.0,0.0,0.0,0.0,0.0,0.0,0.0,251.0,1140.0,0.0,0.0,0.0,0.0,0.0,0.0,1140.0,-889.0,889.0
2018-01-15,diesel,251.0,0.0,0.0,0.0,0.0,0.0,0.0,251.0,1140.0,0.0,0.0,0.0,0.0,0.0,0.0,1140.0,-889.0,889.0
2018-01-16,diesel,251.0,0.0,0.0,0.0,0.0,0.0,0.0,251.0,1140.0,0.0,0.0,0.0,0.0,0.0,0.0,1140.0,-889.0,889.0
2018-01-17,diesel,251.0,0.0,0.0,0.0,0.0,0.0,0.0,251.0,1140.0,0.0,0.0,0.0,0.0,0.0,0.0,1140.0,-889.0,889.0
2018-01-18,diesel,251.0,0.0,0.0,0.0,0.0,0.0,0.0,251.0,1140.0,0.0,0.0,0.0,0.0,0.0,0.0,1140.0,-889.0,889.0
2018-01-19,diesel,251.0,0.0,0.0,0.0,0.0,0.0,0.0,251.0,1140.0,0.0,0.0,0.0,0.0,0.0,0.0,1140.0,-889.0,889.0
2018-01-20,diesel,584.0,0.0,0.0,0.0,0.0,0.0,0.0,584.0,1004.0,0.0,0.0,0.0,0.0,0.0,0.0,1004.0,-420.0,420.0
2018-01-21,diesel,584.0,0.0,0.0,0.0,0.0,0.0,0.0,584.0,1004.0,0.0,0.0,0.0,0.0,0.0,0.0,1004.0,-420.0,420.0
2018-01-22,diesel,584.0,0.0,0.0,0.0,0.0,0.0,0.0,584.0,1004.0,0.0,0.0,0.0,0.0,0.0,0.0,1004.0,-420.0,420.0
2018-01-23,diesel,584.0,0.0,0.0,0.0,0.0,0.0,0.0,584.0,1004.0,0.0,0.0,0.0,0.0,0.0,0.0,1004.0,-420.0,420.0
2018-01-24,diesel,584.0,0.0,0.0,0.0,0.0,0.0,0.0,584.0,1004.0,0.0,0.0,0.0,0.0,0.0,0.0,1004.0,-420.0,420.0
2018-01-25,diesel,584.0,0.0,0.0,0.0,0.0,0.0,0.0,584.0,1004.0,0.0,0.0,0.0,0.0,0.0,0.0,1004.0,-420.0,420.0
2018-01-26,diesel,584.0,0.0,0.0,0.0,0.0,0.0,0.0,584.0,1004.0,0.0,0.0,0.0,0.0,0.0,0.0,1004.0,-420.0,420.0
2018-01-27,diesel,313.0,0.0,0.0,0.0,0.0,0.0,0.0,313.0,1103.0,0.0,0.0,0.0,0.0,0.0,0.0,1103.0,-790.0,790.0
2018-01-28,diesel,313.0,0.0,0.0,0.0,0.0,0.0,0.0,313.0,1103.0,0.0,0.0,0.0,0.0,0.0,0.0,1103.0,-790.0,790.0
2018-01-29,diesel,313.0,0.0,0.0,0.0,0.0,0.0,0.0,313.0,1103.0,0.0,0.0,0.0,0.0,0.0,0.0,1103.0,-790.0,790.0
2018-01-30,diesel,313.0,0.0,0.0,0.0,0.0,0.0,0.0,313.0,1103.0,0.0,0.0,0.0,0.0,0.0,0.0,1103.0,-790.0,790.0
2018-01-31,diesel,313.0,0.0,0.0,0.0,0.0,0.0,0.0,313.0,1103.0,0.0,0.0,0.0,0.0,0.0,0.0,1103.0,-790.0,790.0
2018-02-01,diesel,313.0,0.0,0.0,0.0,0.0,0.0,0.0,313.0,1103.0,0.0,0.0,0.0,0.0,0.0,0.0,1103.0,-790.0,790.0
2018-02-02,diesel,313.0,0.0,0.0,0.0,0.0,0.0,0.0,313.0,1103.0,0.0,0.0,0.0,0.0,0.0,0.0,1103.0,-790.0,790.0
2018-02-03,diesel,236.0,0.0,0.0,0.0,0.0,0.0,0.0,236.0,1031.0,0.0,0.0,0.0,0.0,0.0,0.0,1031.0,-795.0,795.0
2018-02-04,diesel,236.0,0.0,0.0,0.0,0.0,0.0,0.0,236.0,1031.0,0.0,0.0,0.0,0.0,0.0,0.0,1031.0,-795.0,795.0
2018-02-05,diesel,236.0,0.0,0.0,0.0,0.0,0.0,0.0,236.0,1031.0,0.0,0.0,0.0,0.0,0.0,0.0,1031.0,-795.0,795.0
2018-02-06,diesel,236.0,0.0,0.0,0.0,0.0,0.0,0.0,236.0,1031.0,0.0,0.0,0.0,0.0,0.0,0.0,1031.0,-795.0,795.0
2018-02-07,diesel,236.0,0.0,0.0,0.0,0.0,0.0,0.0,236.0,1031.0,0.0,0.0,0.0,0.0,0.0,0.0,1031.0,-795.0,795.0
2018-02-08,diesel,236.0,0.0,0.0,0.0,0.0,0.0,0.0,236.0,1031.0,0.0,0.0,0.0,0.0,0.0,0.0,1031.0,-795.0,795.0
2018-02-09,diesel,236.0,0.0,0.0,0.0,0.0,0.0,0.0,236.0,1031.0,0.0,0.0,0.0,0.0,0.0,0.0,1031.0,-795.0,795.0
2018-02-10,diesel,243.0,0.0,0.0,0.0,0.0,0.0,0.0,243.0,854.0,0.0,0.0,0.0,0.0,0.0,0.0,854.0,-611.0,611.0
2018-02-11,diesel,243.0,0.0,0.0,0.0,0.0,0.0,0.0,243.0,854.0,0.0,0.0,0.0,0.0,0.0,0.0,854.0,-611.0,611.0
2018-02-12,diesel,243.0,0.0,0.0,0.0,0.0,0.0,0.0,243.0,854.0,0.0,0.0,0.0,0.0,0.0,0.0,854.0,-611.0,611.0
2018-02-13,diesel,243.0,0.0,0.0,0.0,0.0,0.0,0.0,243.0,854.0,0.0,0.0,0.0,0.0,0.0,0.0,854.0,-611.0,611.0
2018-02-14,diesel,243.0,0.0,0.0,0.0,0.0,0.0,0.0,243.0,854.0,0.0,0.0,0.0,0.0,0.0,0.0,854.0,-611.0,611.0
2018-02-15,diesel,243.0,0.0,0.0,0.0,0.0,0.0,0.0,243.0,854.0,0.0,0.0,0.0,0.0,0.0,0.0,854.0,-611.0,611.0
2018-02-16,diesel,243.0,0.0,0.0,0.0,0.0,0.0,0.0,243.0,854.0,0.0,0.0,0.0,0.0,0.0,0.0,854.0,-611.0,611.0
2018-02-17,diesel,207.0,0.0,0.0,0.0,0.0,0.0,0.0,207.0,892.0,0.0,0.0,0.0,0.0,0.0,0.0,892.0,-685.0,685.0
2018-02-18,diesel,207.0,0.0,0.0,0.0,0.0,0.0,0.0,207.0,892.0,0.0,0.0,0.0,0.0,0.0,0.0,892.0,-685.0,685.0
2018-02-19,diesel,207.0,0.0,0.0,0.0,0.0,0.0,0.0,207.0,892.0,0.0,0.0,0.0,0.0,0.0,0.0,892.0,-685.0,685.0
2018-02-20,diesel,207.0,0.0,0.0,0.0,0.0,0.0,0.0,207.0,892.0,0.0,0.0,0.0,0.0,0.0,0.0,892.0,-685.0,685.0
2018-02-21,diesel,207.0,0.0,0.0,0.0,0.0,0.0,0.0,207.0,892.0,0.0,0.0,0.0,0.0,0.0,0.0,892.0,-685.0,685.0
2018-02-22,diesel,207.0,0.0,0.0,0.0,0.0,0.0,0.0,207.0,892.0,0.0,0.0,0.0,0.0,0.0,0.0,892.0,-685.0,685.0
2018-02-23,diesel,207.0,0.0,0.0,0.0,0.0,0.0,0.0,207.0,892.0,0.0,0.0,0.0,0.0,0.0,0.0,892.0,-685.0,685.0
2018-02-24,diesel,265.0,0.0,0.0,0.0,0.0,0.0,0.0,265.0,1015.0,0.0,0.0,0.0,0.0,0.0,0.0,1015.0,-750.0,750.0
2018-02-25,diesel,265.0,0.0,0.0,0.0,0.0,0.0,0.0,265.0,1015.0,0.0,0.0,0.0,0.0,0.0,0.0,1015.0,-750.0,750.0
2018-02-26,diesel,265.0,0.0,0.0,0.0,0.0,0.0,0.0,265.0,1015.0,0.0,0.0,0.0,0.0,0.0,0.0,1015.0,-750.0,750.0
2018-02-27,diesel,265.0,0.0,0.0,0.0,0.0,0.0,0.0,265.0,1015.0,0.0,0.0,0.0,0.0,0.0,0.0,1015.0,-750.0,750.0
2018-02-28,diesel,265.0,0.0,0.0,0.0,0.0,0.0,0.0,265.0,1015.0,0.0,0.0,0.0,0.0,0.0,0.0,1015.0,-750.0,750.0
2018-03-01,diesel,265.0,0.0,0.0,0.0,0.0,0.0,0.0,265.0,1015.0,0.0,0.0,0.0,0.0,0.0,0.0,1015.0,-750.0,750.0
2018-03-02,diesel,265.0,0.0,0.0,0.0,0.0,0.0,0.0,265.0,1015.0,0.0,0.0,0.0,0.0,0.0,0.0,1015.0,-750.0,750.0
2018-03-03,diesel,223.0,0.0,0.0,0.0,0.0,0.0,0.0,223.0,1492.0,0.0,0.0,0.0,0.0,0.0,0.0,1492.0,-1269.0,1269.0
2018-03-04,diesel,223.0,0.0,0.0,0.0,0.0,0.0,0.0,223.0,1492.0,0.0,0.0,0.0,0.0,0.0,0.0,1492.0,-1269.0,1269.0
2018-03-05,diesel,223.0,0.0,0.0,0.0,0.0,0.0,0.0,223.0,1492.0,0.0,0.0,0.0,0.0,0.0,0.0,1492.0,-1269.0,1269.0
2018-03-06,diesel,223.0,0.0,0.0,0.0,0.0,0.0,0.0,223.0,1492.0,0.0,0.0,0.0,0.0,0.0,0.0,1492.0,-1269.0,1269.0
2018-03-07,diesel,223.0,0.0,0.0,0.0,0.0,0.0,0.0,223.0,1492.0,0.0,0.0,0.0,0.0,0.0,0.0,1492.0,-1269.0,1269.0
2018-03-08,diesel,223.0,0.0,0.0,0.0,0.0,0.0,0.0,223.0,1492.0,0.0,0.0,0.0,0.0,0.0,0.0,1492.0,-1269.0,1269.0
2018-03-09,diesel,223.0,0.0,0.0,0.0,0.0,0.0,0.0,223.0,1492.0,0.0,0.0,0.0,0.0,0.0,0.0,1492.0,-1269.0,1269.0
2018-03-10,diesel,122.0,0.0,0.0,0.0,0.0,0.0,0.0,122.0,997.0,0.0,0.0,0.0,0.0,0.0,0.0,997.0,-875.0,875.0
2018-03-11,diesel,122.0,0.0,0.0,0.0,0.0,0.0,0.0,122.0,997.0,0.0,0.0,0.0,0.0,0.0,0.0,997.0,-875.0,875.0
2018-03-12,diesel,122.0,0.0,0.0,0.0,0.0,0.0,0.0,122.0,997.0,0.0,0.0,0.0,0.0,0.0,0.0,997.0,-875.0,875.0
2018-03-13,diesel,122.0,0.0,0.0,0.0,0.0,0.0,0.0,122.0,997.0,0.0,0.0,0.0,0.0,0.0,0.0,997.0,-875.0,875.0
2018-03-14,diesel,122.0,0.0,0.0,0.0,0.0,0.0,0.0,122.0,997.0,0.0,0.0,0.0,0.0,0.0,0.0,997.0,-875.0,875.0
2018-03-15,diesel,122.0,0.0,0.0,0.0,0.0,0.0,0.0,122.0,997.0,0.0,0.0,0.0,0.0,0.0,0.0,997.0,-875.0,875.0
2018-03-16,diesel,122.0,0.0,0.0,0.0,0.0,0.0,0.0,122.0,997.0,0.0,0.0,0.0,0.0,0.0,0.0,997.0,-875.0,875.0
2018-03-17,diesel,150.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,918.0,0.0,0.0,0.0,0.0,0.0,0.0,918.0,-768.0,768.0
2018-03-18,diesel,150.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,918.0,0.0,0.0,0.0,0.0,0.0,0.0,918.0,-768.0,768.0
2018-03-19,diesel,150.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,918.0,0.0,0.0,0.0,0.0,0.0,0.0,918.0,-768.0,768.0
2018-03-20,diesel,150.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,918.0,0.0,0.0,0.0,0.0,0.0,0.0,918.0,-768.0,768.0
2018-03-21,diesel,150.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,918.0,0.0,0.0,0.0,0.0,0.0,0.0,918.0,-768.0,768.0
2018-03-22,diesel,150.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,918.0,0.0,0.0,0.0,0.0,0.0,0.0,918.0,-768.0,768.0
2018-03-23,diesel,150.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,918.0,0.0,0.0,0.0,0.0,0.0,0.0,918.0,-768.0,768.0
2018-03-24,diesel,99.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,1151.0,0.0,0.0,0.0,0.0,0.0,0.0,1151.0,-1052.0,1052.0
2018-03-25,diesel,99.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,1151.0,0.0,0.0,0.0,0.0,0.0,0.0,1151.0,-1052.0,1052.0
2018-03-26,diesel,99.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,1151.0,0.0,0.0,0.0,0.0,0.0,0.0,1151.0,-1052.0,1052.0
2018-03-27,diesel,99.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,1151.0,0.0,0.0,0.0,0.0,0.0,0.0,1151.0,-1052.0,1052.0
2018-03-28,diesel,99.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,1151.0,0.0,0.0,0.0,0.0,0.0,0.0,1151.0,-1052.0,1052.0
2018-03-29,diesel,99.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,1151.0,0.0,0.0,0.0,0.0,0.0,0.0,1151.0,-1052.0,1052.0
2018-03-30,diesel,99.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,1151.0,0.0,0.0,0.0,0.0,0.0,0.0,1151.0,-1052.0,1052.0
2018-03-31,diesel,125.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,1360.0,0.0,0.0,0.0,0.0,0.0,0.0,1360.0,-1235.0,1235.0
2018-04-01,diesel,125.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,1360.0,0.0,0.0,0.0,0.0,0.0,0.0,1360.0,-1235.0,1235.0
2018-04-02,diesel,125.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,1360.0,0.0,0.0,0.0,0.0,0.0,0.0,1360.0,-1235.0,1235.0
2018-04-03,diesel,125.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,1360.0,0.0,0.0,0.0,0.0,0.0,0.0,1360.0,-1235.0,1235.0
2018-04-04,diesel,125.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,1360.0,0.0,0.0,0.0,0.0,0.0,0.0,1360.0,-1235.0,1235.0
2018-04-05,diesel,125.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,1360.0,0.0,0.0,0.0,0.0,0.0,0.0,1360.0,-1235.0,1235.0
2018-04-06,diesel,125.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,1360.0,0.0,0.0,0.0,0.0,0.0,0.0,1360.0,-1235.0,1235.0
2018-04-07,diesel,103.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,1285.0,0.0,0.0,0.0,0.0,0.0,0.0,1285.0,-1182.0,1182.0
2018-04-08,diesel,103.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,1285.0,0.0,0.0,0.0,0.0,0.0,0.0,1285.0,-1182.0,1182.0
2018-04-09,diesel,103.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,1285.0,0.0,0.0,0.0,0.0,0.0,0.0,1285.0,-1182.0,1182.0
2018-04-10,diesel,103.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,1285.0,0.0,0.0,0.0,0.0,0.0,0.0,1285.0,-1182.0,1182.0
2018-04-11,diesel,103.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,1285.0,0.0,0.0,0.0,0.0,0.0,0.0,1285.0,-1182.0,1182.0
2018-04-12,diesel,103.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,1285.0,0.0,0.0,0.0,0.0,0.0,0.0,1285.0,-1182.0,1182.0
2018-04-13,diesel,103.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,1285.0,0.0,0.0,0.0,0.0,0.0,0.0,1285.0,-1182.0,1182.0
2018-04-14,diesel,123.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0,1724.0,0.0,0.0,0.0,0.0,0.0,0.0,1724.0,-1601.0,1601.0
2018-04-15,diesel,123.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0,1724.0,0.0,0.0,0.0,0.0,0.0,0.0,1724.0,-1601.0,1601.0
2018-04-16,diesel,123.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0,1724.0,0.0,0.0,0.0,0.0,0.0,0.0,1724.0,-1601.0,1601.0
2018-04-17,diesel,123.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0,1724.0,0.0,0.0,0.0,0.0,0.0,0.0,1724.0,-1601.0,1601.0
2018-04-18,diesel,123.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0,1724.0,0.0,0.0,0.0,0.0,0.0,0.0,1724.0,-1601.0,1601.0
2018-04-19,diesel,123.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0,1724.0,0.0,0.0,0.0,0.0,0.0,0.0,1724.0,-1601.0,1601.0
2018-04-20,diesel,123.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0,1724.0,0.0,0.0,0.0,0.0,0.0,0.0,1724.0,-1601.0,1601.0
2018-04-21,diesel,76.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,1143.0,0.0,0.0,0.0,0.0,0.0,0.0,1143.0,-1067.0,1067.0
2018-04-22,diesel,76.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,1143.0,0.0,0.0,0.0,0.0,0.0,0.0,1143.0,-1067.0,1067.0
2018-04-23,diesel,76.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,1143.0,0.0,0.0,0.0,0.0,0.0,0.0,1143.0,-1067.0,1067.0
2018-04-24,diesel,76.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,1143.0,0.0,0.0,0.0,0.0,0.0,0.0,1143.0,-1067.0,1067.0
2018-04-25,diesel,76.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,1143.0,0.0,0.0,0.0,0.0,0.0,0.0,1143.0,-1067.0,1067.0
2018-04-26,diesel,76.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,1143.0,0.0,0.0,0.0,0.0,0.0,0.0,1143.0,-1067.0,1067.0
2018-04-27,diesel,76.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,1143.0,0.0,0.0,0.0,0.0,0.0,0.0,1143.0,-1067.0,1067.0
2018-04-28,diesel,128.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,1356.0,0.0,0.0,0.0,0.0,0.0,0.0,1356.0,-1228.0,1228.0
2018-04-29,diesel,128.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,1356.0,0.0,0.0,0.0,0.0,0.0,0.0,1356.0,-1228.0,1228.0
2018-04-30,diesel,128.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,1356.0,0.0,0.0,0.0,0.0,0.0,0.0,1356.0,-1228.0,1228.0
2018-05-01,diesel,128.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,1356.0,0.0,0.0,0.0,0.0,0.0,0.0,1356.0,-1228.0,1228.0
2018-05-02,diesel,128.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,1356.0,0.0,0.0,0.0,0.0,0.0,0.0,1356.0,-1228.0,1228.0
2018-05-03,diesel,128.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,1356.0,0.0,0.0,0.0,0.0,0.0,0.0,1356.0,-1228.0,1228.0
2018-05-04,diesel,128.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,1356.0,0.0,0.0,0.0,0.0,0.0,0.0,1356.0,-1228.0,1228.0
2018-05-05,diesel,77.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,899.0,0.0,0.0,0.0,0.0,0.0,0.0,899.0,-822.0,822.0
2018-05-06,diesel,77.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,899.0,0.0,0.0,0.0,0.0,0.0,0.0,899.0,-822.0,822.0
2018-05-07,diesel,77.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,899.0,0.0,0.0,0.0,0.0,0.0,0.0,899.0,-822.0,822.0
2018-05-08,diesel,77.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,899.0,0.0,0.0,0.0,0.0,0.0,0.0,899.0,-822.0,822.0
2018-05-09,diesel,77.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,899.0,0.0,0.0,0.0,0.0,0.0,0.0,899.0,-822.0,822.0
2018-05-10,diesel,77.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,899.0,0.0,0.0,0.0,0.0,0.0,0.0,899.0,-822.0,822.0
2018-05-11,diesel,77.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,899.0,0.0,0.0,0.0,0.0,0.0,0.0,899.0,-822.0,822.0
2018-05-12,diesel,24.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,1461.0,0.0,0.0,0.0,0.0,0.0,0.0,1461.0,-1437.0,1437.0
2018-05-13,diesel,24.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,1461.0,0.0,0.0,0.0,0.0,0.0,0.0,1461.0,-1437.0,1437.0
2018-05-14,diesel,24.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,1461.0,0.0,0.0,0.0,0.0,0.0,0.0,1461.0,-1437.0,1437.0
2018-05-15,diesel,24.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,1461.0,0.0,0.0,0.0,0.0,0.0,0.0,1461.0,-1437.0,1437.0
2018-05-16,diesel,24.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,1461.0,0.0,0.0,0.0,0.0,0.0,0.0,1461.0,-1437.0,1437.0
2018-05-17,diesel,24.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,1461.0,0.0,0.0,0.0,0.0,0.0,0.0,1461.0,-1437.0,1437.0
2018-05-18,diesel,24.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,1461.0,0.0,0.0,0.0,0.0,0.0,0.0,1461.0,-1437.0,1437.0
2018-05-19,diesel,237.0,0.0,0.0,0.0,0.0,0.0,0.0,237.0,1123.0,0.0,0.0,0.0,0.0,0.0,0.0,1123.0,-886.0,886.0
2018-05-20,diesel,237.0,0.0,0.0,0.0,0.0,0.0,0.0,237.0,1123.0,0.0,0.0,0.0,0.0,0.0,0.0,1123.0,-886.0,886.0
2018-05-21,diesel,237.0,0.0,0.0,0.0,0.0,0.0,0.0,237.0,1123.0,0.0,0.0,0.0,0.0,0.0,0.0,1123.0,-886.0,886.0
2018-05-22,diesel,237.0,0.0,0.0,0.0,0.0,0.0,0.0,237.0,1123.0,0.0,0.0,0.0,0.0,0.0,0.0,1123.0,-886.0,886.0
2018-05-23,diesel,237.0,0.0,0.0,0.0,0.0,0.0,0.0,237.0,1123.0,0.0,0.0,0.0,0.0,0.0,0.0,1123.0,-886.0,886.0
2018-05-24,diesel,237.0,0.0,0.0,0.0,0.0,0.0,0.0,237.0,1123.0,0.0,0.0,0.0,0.0,0.0,0.0,1123.0,-886.0,886.0
2018-05-25,diesel,237.0,0.0,0.0,0.0,0.0,0.0,0.0,237.0,1123.0,0.0,0.0,0.0,0.0,0.0,0.0,1123.0,-886.0,886.0
2018-05-26,diesel,146.0,0.0,0.0,0.0,0.0,0.0,0.0,146.0,1659.0,0.0,0.0,0.0,0.0,0.0,0.0,1659.0,-1513.0,1513.0
2018-05-27,diesel,146.0,0.0,0.0,0.0,0.0,0.0,0.0,146.0,1659.0,0.0,0.0,0.0,0.0,0.0,0.0,1659.0,-1513.0,1513.0
2018-05-28,diesel,146.0,0.0,0.0,0.0,0.0,0.0,0.0,146.0,1659.0,0.0,0.0,0.0,0.0,0.0,0.0,1659.0,-1513.0,1513.0
2018-05-29,diesel,146.0,0.0,0.0,0.0,0.0,0.0,0.0,146.0,1659.0,0.0,0.0,0.0,0.0,0.0,0.0,1659.0,-1513.0,1513.0
2018-05-30,diesel,146.0,0.0,0.0,0.0,0.0,0.0,0.0,146.0,1659.0,0.0,0.0,0.0,0.0,0.0,0.0,1659.0,-1513.0,1513.0
2018-05-31,diesel,146.0,0.0,0.0,0.0,0.0,0.0,0.0,146.0,1659.0,0.0,0.0,0.0,0.0,0.0,0.0,1659.0,-1513.0,1513.0
2018-06-01,diesel,146.0,0.0,0.0,0.0,0.0,0.0,0.0,146.0,1659.0,0.0,0.0,0.0,0.0,0.0,0.0,1659.0,-1513.0,1513.0
2018-06-02,diesel,104.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,1111.0,0.0,0.0,0.0,0.0,0.0,0.0,1111.0,-1007.0,1007.0
2018-06-03,diesel,104.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,1111.0,0.0,0.0,0.0,0.0,0.0,0.0,1111.0,-1007.0,1007.0
2018-06-04,diesel,104.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,1111.0,0.0,0.0,0.0,0.0,0.0,0.0,1111.0,-1007.0,1007.0
2018-06-05,diesel,104.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,1111.0,0.0,0.0,0.0,0.0,0.0,0.0,1111.0,-1007.0,1007.0
2018-06-06,diesel,104.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,1111.0,0.0,0.0,0.0,0.0,0.0,0.0,1111.0,-1007.0,1007.0
2018-06-07,diesel,104.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,1111.0,0.0,0.0,0.0,0.0,0.0,0.0,1111.0,-1007.0,1007.0
2018-06-08,diesel,104.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,1111.0,0.0,0.0,0.0,0.0,0.0,0.0,1111.0,-1007.0,1007.0
