week_ending,commodity,padd1_imports_total_kbd,padd1_imports_canada_kbd,padd1_imports_non_canada_kbd,padd1_exports_total_kbd,padd1ab_imports_total_kbd,padd1ab_imports_canada_kbd,padd1ab_imports_non_canada_kbd,padd1ab_exports_total_kbd,padd1ab_exports_europe_kbd,padd1ab_exports_other_kbd,padd1c_imports_total_kbd,padd1c_imports_canada_kbd,padd1c_imports_non_canada_kbd,padd1c_imports_intra_us_kbd,padd1c_exports_total_kbd,padd3_to_padd1_kbd,padd3_to_padd1ab_kbd,padd3_to_padd1c_kbd,padd3_to_padd5_kbd,padd3_exports_total_kbd,padd3_exports_africa_kbd,padd3_exports_europe_kbd,padd3_exports_latin_america_kbd,padd3_exports_other_kbd,padd5_imports_total_kbd,padd5_exports_total_kbd,us_imports_total_kbd,us_imports_canada_kbd,us_imports_non_canada_kbd,us_exports_total_kbd,us_exports_europe_kbd,us_exports_latin_america_kbd
2019-07-05,diesel,0.0,0.0,0.0,0.0,7.81,4.76,3.05,0.0,0.0,0.0,20.259999999999998,0.0,20.259999999999998,0.0,0.0,248.96,0.0,248.96,0.0,986.7099999999999,151.81,94.69,675.86,64.3499999999998,0.0,21.29,28.069999999999997,4.76,23.309999999999995,1007.9899999999999,94.69,697.14
2019-07-12,diesel,0.0,0.0,0.0,0.0,89.52000000000001,64.68,24.840000000000003,0.0,0.0,0.0,29.08,0.0,29.08,0.0,4.79,73.94,0.0,73.94,0.0,920.7900000000001,0.0,68.66,796.95,55.180000000000064,117.71,92.57,236.32,113.97,122.35,1018.15,68.66,894.31
2019-07-19,diesel,0.0,0.0,0.0,0.0,26.51,26.51,0.0,0.0,0.0,0.0,37.75,0.0,37.75,0.0,0.0,161.69,0.0,161.69,0.0,756.35,0.0,151.56,604.79,0.0,0.0,99.28,91.09,26.51,64.58,855.63,200.91000000000003,654.72
2019-07-26,diesel,0.0,0.0,0.0,0.0,17.86,17.86,0.0,0.0,0.0,0.0,49.35,0.0,49.35,0.0,0.0,238.31,0.0,238.31,0.0,1326.02,0.0,243.76,999.18,83.08000000000004,0.0,57.33,67.21000000000001,17.86,49.35000000000001,1383.35,243.76,1056.51
2019-08-02,diesel,0.0,0.0,0.0,0.0,208.56,79.65,128.91,45.43,45.43,0.0,35.769999999999996,17.86,17.909999999999997,0.0,0.0,171.84,0.0,171.84,0.0,917.0399999999998,9.78,300.95,599.17,7.139999999999986,10.53,66.81,277.46000000000004,97.51,179.95000000000005,1029.28,346.38,665.98
2019-08-09,diesel,0.0,0.0,0.0,0.0,147.37,101.63,45.74000000000001,10.01,0.0,10.01,0.0,0.0,0.0,0.0,0.0,192.01,0.0,192.01,0.0,1319.68,96.31,267.96000000000004,915.73,39.680000000000064,0.0,316.61,147.37,101.63,45.74000000000001,1646.3099999999997,267.96000000000004,1242.36
2019-08-16,diesel,0.0,0.0,0.0,0.0,55.3,55.3,0.0,13.88,0.0,13.88,83.52000000000001,37.88,45.64000000000001,0.0,0.0,111.86,0.0,111.86,0.0,1079.73,57.06,274.15999999999997,748.51,1.1368683772161603e-13,0.0,44.58,144.15,93.18,50.97,1138.19,274.15999999999997,806.97
2019-08-23,diesel,0.0,0.0,0.0,0.0,57.56,57.56,0.0,37.61,0.0,37.61,0.0,0.0,0.0,0.0,0.0,109.32,0.0,109.32,0.0,1223.8,92.04,258.12,864.52,9.120000000000005,0.0,193.88,65.9,57.56,8.340000000000003,1455.2899999999997,307.28,1046.85
2019-08-30,diesel,0.0,0.0,0.0,0.0,116.97,67.63,49.34,49.35,0.0,49.35,59.209999999999994,21.43,37.779999999999994,0.0,31.23,183.86,0.0,183.86,0.0,1260.76,43.38,314.26,900.25,2.869999999999891,0.0,61.05,176.17,89.05,87.11999999999999,1402.39,314.26,1041.88
2019-09-06,diesel,0.0,0.0,0.0,0.0,54.7,32.47,22.230000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.13,0.0,137.13,0.0,1192.47,0.0,128.65,989.61,74.20999999999992,7.83,119.58,73.27,43.21,30.059999999999995,1312.05,128.65,1109.19
2019-09-13,diesel,0.0,0.0,0.0,0.0,108.64,108.64,0.0,0.0,0.0,0.0,53.8,0.0,53.8,0.0,0.0,164.9,0.0,164.9,0.0,938.5799999999999,45.01,102.28,791.29,0.0,0.0,3.21,162.44,108.64,53.8,941.79,102.28,794.5
2019-09-20,diesel,0.0,0.0,0.0,0.0,36.66,36.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.02,0.0,144.02,0.0,1150.53,0.0,4.53,1143.39,2.6099999999999,0.0,56.18,36.66,36.66,0.0,1206.7099999999998,4.53,1199.57
2019-09-27,diesel,0.0,0.0,0.0,0.0,110.52000000000001,64.78,45.74000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,295.16999999999996,6.34,288.83,0.0,1019.1,46.57,63.51,909.02,0.0,0.0,101.43,110.52000000000001,64.78,45.74000000000001,1120.52,89.05,984.9
2019-10-04,diesel,0.0,0.0,0.0,0.0,113.63999999999999,77.52,36.11999999999999,49.34,49.34,0.0,40.0,40.0,0.0,0.0,0.0,167.37,0.0,167.37,0.0,1077.97,0.0,87.27,898.5,92.20000000000005,0.0,46.34,153.64,117.52,36.11999999999999,1173.65,136.61,944.84
2019-10-11,diesel,0.0,0.0,0.0,0.0,85.03,44.16,40.870000000000005,0.0,0.0,0.0,65.3,23.86,41.44,0.0,0.0,179.43,0.0,179.43,0.0,884.84,0.0,34.22,850.62,0.0,24.27,46.2,174.57999999999998,92.28,82.29999999999998,931.0400000000001,34.22,896.82
2019-10-18,diesel,0.0,0.0,0.0,0.0,103.95,103.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.58,0.0,99.58,0.0,874.58,0.0,0.0,874.58,0.0,5.71,44.33,109.66,103.95,5.709999999999994,918.91,0.0,918.91
2019-10-25,diesel,0.0,0.0,0.0,0.0,102.44,102.44,0.0,0.0,0.0,0.0,7.09,7.09,0.0,0.0,0.0,234.76,0.0,234.76,0.0,670.1800000000001,0.0,0.0,580.88,89.30000000000007,45.89,0.0,155.42,155.42,0.0,670.1800000000001,0.0,580.88
2019-11-01,diesel,0.0,0.0,0.0,0.0,146.65,146.65,0.0,0.0,0.0,0.0,78.29,0.0,78.29,0.0,0.0,130.92,0.0,130.92,0.0,854.84,0.1,90.64,759.25,4.850000000000023,4.3,136.97,229.24,150.95,78.29000000000002,991.8100000000001,90.64,848.1
2019-11-08,diesel,0.0,0.0,0.0,0.0,250.97000000000003,156.3,94.67000000000002,1.07,0.0,1.07,12.24,0.0,12.24,0.0,0.0,206.17,0.0,206.17,0.0,666.98,46.9,99.3,520.78,1.1368683772161603e-13,22.12,11.35,285.33,178.42,106.91,679.4000000000001,99.3,533.2
2019-11-15,diesel,0.0,0.0,0.0,0.0,386.13000000000005,147.49,238.64000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,92.58,0.0,92.58,0.0,886.69,0.0,0.0,881.72,4.970000000000027,12.19,87.07,398.32,159.68,238.64,974.25,0.0,969.28
2019-11-22,diesel,0.0,0.0,0.0,0.0,136.69,128.12,8.569999999999993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.73,0.0,159.73,0.0,925.0699999999999,0.0,111.56,793.14,20.370000000000005,0.0,16.67,136.69,128.12,8.569999999999993,941.7399999999999,111.56,809.81
2019-11-29,diesel,0.0,0.0,0.0,0.0,154.78,109.55,45.230000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.66,0.0,182.66,0.0,953.73,0.0,70.35,856.15,27.230000000000018,0.0,133.61,154.78,109.55,45.230000000000004,1087.34,70.35,989.76
2019-12-06,diesel,0.0,0.0,0.0,0.0,304.13,103.49,200.64,0.0,0.0,0.0,62.95,21.43,41.52,0.0,0.0,71.9,0.0,71.9,0.0,1005.0800000000002,0.0,123.99000000000001,866.69,14.400000000000091,0.0,72.16,367.08000000000004,124.92,242.16000000000003,1077.2400000000002,123.99000000000001,938.85
2019-12-13,diesel,0.0,0.0,0.0,0.0,285.95,163.47,122.47999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.83,0.0,192.83,0.0,806.4599999999999,0.0,140.94,665.52,0.0,0.0,65.68,297.46,163.47,133.98999999999998,872.15,140.94,731.21
2019-12-20,diesel,0.0,0.0,0.0,0.0,107.0,66.5,40.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.06,0.0,102.06,0.0,706.7399999999999,45.91,47.44,585.34,28.04999999999984,0.0,57.46,107.0,66.5,40.5,764.1999999999999,47.44,642.8
2019-12-27,diesel,0.0,0.0,0.0,0.0,276.97,70.66,206.31000000000003,0.0,0.0,0.0,37.66,37.66,0.0,0.0,0.0,219.58,5.58,214.0,0.0,1054.59,0.0,117.59,937.0,0.0,7.79,87.61,364.36,108.32,256.04,1142.21,166.94,975.27
2020-01-03,diesel,0.0,0.0,0.0,0.0,239.98000000000002,153.24,86.74000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.12,0.0,137.12,0.0,1006.65,0.0,119.50999999999999,880.28,6.860000000000014,0.0,133.87,239.98000000000002,153.24,86.74000000000001,1140.5200000000002,119.50999999999999,1007.88
2020-01-10,diesel,0.0,0.0,0.0,0.0,207.64,61.86,145.77999999999997,0.0,0.0,0.0,42.67,0.0,42.67,0.0,0.0,187.81,0.0,187.81,0.0,914.48,0.0,63.13,838.07,13.279999999999973,0.0,34.57,250.31,61.86,188.45,949.05,63.13,872.64
2020-01-17,diesel,0.0,0.0,0.0,0.0,88.83,88.83,0.0,23.73,23.73,0.0,27.14,27.14,0.0,0.0,12.97,11.21,0.0,11.21,0.0,616.8700000000001,0.0,49.34,519.22,48.31000000000006,0.0,61.36,115.97,115.97,0.0,714.9200000000001,86.03,574.32
2020-01-24,diesel,0.0,0.0,0.0,0.0,69.63,69.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.84,0.0,94.84,0.0,856.1299999999999,42.42,63.39,736.16,14.159999999999968,7.16,111.24,76.79,76.79,0.0,967.3699999999999,63.39,847.4
2020-01-31,diesel,0.0,0.0,0.0,0.0,145.09,145.09,0.0,0.0,0.0,0.0,37.36,14.29,23.07,0.0,0.0,61.47,0.0,61.47,0.0,1059.39,135.98,87.43,820.27,15.710000000000036,0.0,149.91,193.87,159.37,34.5,1209.2999999999997,87.43,970.18
2020-02-07,diesel,0.0,0.0,0.0,0.0,95.93,95.93,0.0,0.0,0.0,0.0,14.51,0.0,14.51,0.0,0.0,53.15,0.0,53.15,0.0,859.74,186.79,157.7,513.29,1.9600000000000364,7.15,32.08,135.82,103.08,32.739999999999995,891.82,157.7,545.37
2020-02-14,diesel,0.0,0.0,0.0,0.0,127.43,104.36,23.070000000000007,0.0,0.0,0.0,7.13,0.0,7.13,0.0,0.0,67.75,0.0,67.75,0.0,855.16,66.2,19.67,745.5,23.789999999999964,0.0,7.15,134.56,104.36,30.200000000000003,862.31,19.67,752.65
2020-02-21,diesel,0.0,0.0,0.0,0.0,61.81,61.81,0.0,49.35,0.0,49.35,85.68,39.94,45.74000000000001,0.0,0.0,86.34,0.0,86.34,0.0,859.29,64.26,87.4,680.32,27.309999999999945,0.0,39.46,159.82000000000002,101.75,58.07000000000002,948.0999999999999,87.4,769.13
2020-02-28,diesel,0.0,0.0,0.0,0.0,103.66,103.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.95,19.1,128.85,0.0,1393.21,43.41,423.14,926.66,0.0,23.62,103.3,137.2,127.28,9.919999999999987,1496.4999999999998,423.14,1026.35
2020-03-06,diesel,0.0,0.0,0.0,0.0,108.34,108.34,0.0,0.0,0.0,0.0,31.46,0.0,31.46,0.0,26.07,72.63,0.0,72.63,0.0,915.22,0.0,93.04,819.6,2.580000000000041,0.0,96.23,139.8,108.34,31.460000000000008,1037.53,119.11,915.84
2020-03-13,diesel,0.0,0.0,0.0,0.0,92.57,92.57,0.0,0.0,0.0,0.0,14.29,14.29,0.0,0.0,0.0,64.22,0.0,64.22,0.0,833.08,0.0,0.0,806.64,26.440000000000055,12.14,85.31,119.0,119.0,0.0,918.3900000000001,0.0,891.95
2020-03-20,diesel,0.0,0.0,0.0,0.0,126.37,126.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.75,0.0,67.75,0.0,735.53,0.0,0.0,716.41,19.120000000000005,21.63,49.34,148.0,148.0,0.0,784.87,0.0,765.75
2020-03-27,diesel,0.0,0.0,0.0,0.0,16.86,16.86,0.0,49.35,0.0,49.35,42.97,28.5,14.469999999999999,0.0,0.0,196.11,19.27,176.84,0.0,933.89,0.0,6.5,926.47,0.9199999999999591,16.43,50.29,76.25,58.21,18.04,1033.52,6.5,1026.1
2020-04-03,diesel,0.0,0.0,0.0,0.0,123.91,123.91,0.0,0.0,0.0,0.0,12.94,8.78,4.16,0.0,0.0,34.01,0.0,34.01,0.0,974.08,0.0,20.87,946.59,6.6200000000000045,27.74,179.86,164.58999999999997,153.29,11.299999999999983,1153.9399999999998,20.87,1126.45
2020-04-10,diesel,0.0,0.0,0.0,0.0,191.26,120.38,70.88,49.35,49.35,0.0,69.2,69.2,0.0,0.0,0.0,284.69,0.0,284.69,0.0,660.38,0.0,0.0,605.88,54.5,12.67,175.73,274.05,202.26,71.79000000000002,885.46,49.35,755.24
2020-04-17,diesel,0.0,0.0,0.0,0.0,80.16,80.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.42,0.0,100.42,0.0,712.54,0.0,131.41,519.63,61.5,0.0,0.0,80.16,80.16,0.0,712.54,131.41,519.63
2020-04-24,diesel,0.0,0.0,0.0,0.0,181.56,138.02,43.53999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.07000000000001,12.95,94.12,0.0,397.41,90.04,45.68,261.69,0.0,0.0,181.58,181.56,138.02,43.53999999999999,578.99,94.83000000000001,394.12
2020-05-01,diesel,0.0,0.0,0.0,0.0,330.80999999999995,127.1,203.70999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.35000000000001,31.98,83.37,0.0,545.88,0.0,129.07999999999998,400.03,16.77000000000004,0.0,151.81,330.80999999999995,127.1,203.70999999999995,697.68,129.07999999999998,515.55
2020-05-08,diesel,0.0,0.0,0.0,0.0,121.94,92.36,29.58,0.0,0.0,0.0,36.86,0.0,36.86,0.0,0.0,81.56,0.0,81.56,0.0,484.42,44.77,129.60999999999999,310.04,5.684341886080802e-14,0.0,149.58,158.79999999999998,92.36,66.43999999999998,633.99,129.60999999999999,367.6
2020-05-15,diesel,0.0,0.0,0.0,0.0,148.3,82.56,65.74000000000001,48.25,0.0,48.25,0.0,0.0,0.0,0.0,0.0,81.85000000000001,13.01,68.84,0.0,444.09000000000003,0.0,0.0,440.36,3.730000000000018,42.64,22.7,190.94,82.56,108.38,515.05,0.0,511.32
2020-05-22,diesel,0.0,0.0,0.0,0.0,101.71,101.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.89999999999999,16.38,98.52,0.0,659.84,0.0,44.08,612.6,3.159999999999968,12.57,71.33,114.28,101.71,12.570000000000007,731.17,44.08,683.93
2020-05-29,diesel,0.0,0.0,0.0,0.0,129.57,129.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.4,49.18,123.22,0.0,532.81,0.0,213.56,308.95,10.299999999999955,0.0,49.35,129.57,129.57,0.0,582.16,262.91,308.95
2020-06-05,diesel,0.0,0.0,0.0,0.0,158.76,72.57,86.19,74.52,74.52,0.0,28.31,0.0,28.31,0.0,0.0,68.76,0.0,68.76,0.0,784.44,46.03,229.09,505.11,4.210000000000036,46.5,45.55,237.8,123.3,114.50000000000001,904.5,303.61,550.65
2020-06-12,diesel,0.0,0.0,0.0,0.0,119.78999999999999,84.14,35.64999999999999,224.76999999999998,81.22,143.54999999999998,11.71,0.0,11.71,0.0,0.0,242.73,0.0,242.73,0.0,680.5300000000001,83.84,124.37,457.88,14.440000000000055,6.58,46.59,138.08,90.72,47.360000000000014,951.8800000000001,205.59,554.17
2020-06-19,diesel,0.0,0.0,0.0,0.0,93.62,93.62,0.0,149.55,14.89,134.66000000000003,0.0,0.0,0.0,0.0,0.0,165.97,0.0,165.97,0.0,697.72,45.88,43.09,596.96,11.789999999999964,0.0,44.2,93.62,93.62,0.0,891.4700000000001,57.98,596.96
2020-06-26,diesel,0.0,0.0,0.0,0.0,65.52,65.52,0.0,107.11,107.11,0.0,41.43,0.0,41.43,0.0,0.0,123.38,0.0,123.38,0.0,908.8,0.0,44.07,819.18,45.549999999999955,6.8,0.0,113.74999999999999,65.52,48.22999999999999,1015.9199999999998,151.19,819.18
2020-07-03,diesel,0.0,0.0,0.0,0.0,58.839999999999996,23.43,35.41,0.0,0.0,0.0,35.43,0.0,35.43,0.0,0.0,122.02,0.0,122.02,0.0,1058.8799999999999,26.02,137.8,843.67,51.389999999999986,0.0,45.55,94.27,23.43,70.84,1104.4299999999998,137.8,889.22
2020-07-10,diesel,0.0,0.0,0.0,0.0,96.61999999999999,79.38,17.239999999999995,46.94,46.94,0.0,25.71,0.0,25.71,0.0,0.0,162.8,0.0,162.8,0.0,830.43,40.5,88.42,678.79,22.720000000000027,7.16,39.61,129.49,86.54,42.95,917.0,135.37,718.41
2020-07-17,diesel,0.0,0.0,0.0,0.0,36.57,36.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.76,0.0,210.76,0.0,778.02,44.42,49.34,673.8,10.460000000000036,6.01,46.58,42.58,42.58,0.0,824.59,49.34,720.37
2020-07-24,diesel,0.0,0.0,0.0,0.0,86.2,86.2,0.0,0.0,0.0,0.0,39.36,0.0,39.36,0.0,0.0,117.16,0.0,117.16,0.0,1122.93,90.37,140.77,820.85,70.93999999999994,13.6,0.0,139.16,86.2,52.959999999999994,1122.93,140.77,820.85
2020-07-31,diesel,0.0,0.0,0.0,0.0,72.86,72.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249.03,0.0,249.03,0.0,1099.8899999999999,87.56,446.09000000000003,543.18,23.059999999999945,62.68,0.0,135.54,135.54,0.0,1099.8899999999999,446.09000000000003,543.18
2020-08-07,diesel,0.0,0.0,0.0,0.0,120.51,35.43,85.08000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.59,69.00999999999999,19.83,49.18,0.0,1019.5,43.61,134.0,838.16,3.730000000000018,0.0,45.14,120.51,35.43,85.08000000000001,1082.2399999999998,134.0,900.9
2020-08-14,diesel,0.0,0.0,0.0,0.0,63.05,35.71,27.339999999999996,49.34,49.34,0.0,0.0,0.0,0.0,0.0,0.0,102.87,0.0,102.87,0.0,1001.38,46.9,182.10999999999999,718.32,54.049999999999955,0.0,98.69,63.05,35.71,27.339999999999996,1149.4,231.44,817.01
2020-08-21,diesel,0.0,0.0,0.0,0.0,72.49000000000001,23.14,49.35000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.98,0.0,82.98,0.0,1152.91,0.0,335.82,767.95,49.1400000000001,0.0,19.42,72.49000000000001,23.14,49.35000000000001,1172.3300000000002,335.82,787.37
2020-08-28,diesel,0.0,0.0,0.0,0.0,118.1,72.47,45.629999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.7,0.0,80.7,0.0,838.76,68.56,228.69,516.55,24.960000000000036,23.71,191.0,159.43,96.18,63.25,1029.76,228.69,707.55
2020-09-04,diesel,0.0,0.0,0.0,0.0,196.82999999999998,81.61,115.21999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.12,0.0,115.12,0.0,805.3900000000001,44.81,115.21,545.08,100.29000000000008,6.34,0.0,203.17000000000002,81.61,121.56000000000002,805.3900000000001,115.21,545.08
2020-09-11,diesel,0.0,0.0,0.0,0.0,65.36,42.86,22.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.47,16.91,48.56,0.0,701.0699999999999,0.0,96.41,593.42,11.240000000000009,0.0,40.5,65.36,42.86,22.5,741.5699999999999,96.41,633.92
2020-09-18,diesel,0.0,0.0,0.0,0.0,177.85000000000002,50.09,127.76000000000002,28.38,0.0,28.38,32.21,0.0,32.21,0.0,0.0,110.79,0.0,110.79,0.0,780.86,34.66,266.74,466.69,12.770000000000039,0.0,116.53,210.07000000000002,50.09,159.98000000000002,925.7699999999999,266.74,537.68
2020-09-25,diesel,0.0,0.0,0.0,0.0,140.54000000000002,122.4,18.140000000000015,75.14,49.34,25.799999999999997,0.0,0.0,0.0,0.0,0.0,73.15,0.0,73.15,0.0,676.6500000000001,0.0,88.58000000000001,578.13,9.940000000000055,0.0,0.0,140.54000000000002,122.4,18.140000000000015,751.79,137.92000000000002,603.93
2020-10-02,diesel,0.0,0.0,0.0,0.0,152.92000000000002,100.78,52.140000000000015,19.189999999999998,0.0,19.189999999999998,44.4,0.0,44.4,0.0,0.0,132.05,14.8,117.25,0.0,999.3199999999999,0.0,105.63,863.41,30.279999999999973,0.0,92.37,197.32000000000002,100.78,96.54000000000002,1110.8799999999999,105.63,955.78
2020-10-09,diesel,0.0,0.0,0.0,0.0,106.07000000000001,98.37,7.700000000000003,0.0,0.0,0.0,9.03,9.03,0.0,0.0,0.0,117.87,0.0,117.87,0.0,981.7400000000001,42.21,102.84,765.37,71.32000000000005,56.65,0.0,171.75,119.91,51.84,981.7400000000001,102.84,765.37
2020-10-16,diesel,0.0,0.0,0.0,0.0,79.42,59.48,19.940000000000005,0.0,0.0,0.0,41.13,12.4,28.730000000000004,0.0,0.0,56.9,10.57,46.33,0.0,591.0799999999999,0.0,78.27000000000001,512.81,0.0,41.37,85.15,174.98999999999998,71.88,103.10999999999999,676.23,78.27000000000001,597.96
2020-10-23,diesel,0.0,0.0,0.0,0.0,358.79999999999995,101.33,257.46999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.03,0.0,85.03,0.0,721.78,0.0,43.77,640.28,37.73000000000002,0.0,0.0,358.8,101.33,257.47,721.78,43.77,640.28
2020-10-30,diesel,0.0,0.0,0.0,0.0,400.75,111.52,289.23,15.76,0.0,15.76,0.0,0.0,0.0,0.0,0.0,61.69,0.0,61.69,0.0,684.82,0.0,0.0,684.82,0.0,0.0,58.77,400.75000000000006,111.52,289.2300000000001,759.35,0.0,743.59
2020-11-06,diesel,0.0,0.0,0.0,0.0,184.51999999999998,51.43,133.08999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.65,0.0,62.65,0.0,715.76,0.0,0.0,715.76,0.0,12.35,50.35,196.87,51.43,145.44,766.12,0.0,766.12
2020-11-13,diesel,0.0,0.0,0.0,0.0,170.05,55.51,114.54000000000002,33.24,0.0,33.24,0.0,0.0,0.0,0.0,0.0,105.63,0.0,105.63,0.0,823.1899999999999,0.0,0.0,814.3,8.889999999999986,0.0,24.62,170.05,55.51,114.54000000000002,881.05,0.0,838.92
2020-11-20,diesel,0.0,0.0,0.0,0.0,241.35,76.11,165.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.9,15.5,114.4,0.0,565.24,0.0,0.0,565.24,0.0,0.0,35.53,241.35,76.11,165.24,600.77,0.0,600.77
2020-11-27,diesel,0.0,0.0,0.0,0.0,378.99999999999994,114.52,264.47999999999996,0.0,0.0,0.0,70.03,0.0,70.03,0.0,0.0,85.99,0.0,85.99,0.0,592.4799999999999,0.0,11.91,533.77,46.799999999999955,0.0,16.45,449.03,114.52,334.51,608.93,11.91,533.77
2020-12-04,diesel,0.0,0.0,0.0,0.0,396.22,81.18,315.04,42.64,0.0,42.64,44.49,20.0,24.490000000000002,0.0,0.0,123.87,0.0,123.87,0.0,706.52,44.79,44.53,617.2,0.0,0.0,72.89,440.72,101.18,339.54,822.04,44.53,732.72
2020-12-11,diesel,0.0,0.0,0.0,0.0,403.31000000000006,127.13,276.18000000000006,0.0,0.0,0.0,37.54,26.43,11.11,0.0,0.0,98.63,12.18,86.45,0.0,647.1999999999999,0.0,0.0,628.64,18.559999999999945,44.79,0.0,485.6300000000001,153.55,332.0800000000001,647.1999999999999,0.0,628.64
2020-12-18,diesel,0.0,0.0,0.0,0.0,397.41,100.49,296.92,0.0,0.0,0.0,35.03,0.0,35.03,0.0,25.94,151.8,0.0,151.8,0.0,794.11,0.0,45.67,748.44,0.0,0.0,70.31,432.44,100.49,331.95,890.36,71.61,817.33
2020-12-25,diesel,0.0,0.0,0.0,0.0,363.14,117.3,245.83999999999997,0.0,0.0,0.0,53.58,0.0,53.58,0.0,0.0,77.09,0.0,77.09,0.0,851.8100000000001,0.0,0.0,838.82,12.990000000000009,0.0,100.35,435.51,117.3,318.21,952.16,0.0,939.17
2021-01-01,diesel,0.0,0.0,0.0,0.0,468.06,161.85,306.21000000000004,0.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,45.86,0.0,45.86,0.0,789.07,42.44,54.57,624.71,67.35000000000002,45.74,31.27,523.8,161.85,361.94999999999993,820.3300000000002,54.57,655.97
2021-01-08,diesel,0.0,0.0,0.0,0.0,251.74000000000004,125.51,126.23000000000003,38.3,0.0,38.3,65.72,0.0,65.72,0.0,0.0,98.72999999999999,16.91,81.82,0.0,760.89,0.0,0.0,742.98,17.909999999999968,0.0,45.43,317.46,125.51,191.95,844.6199999999999,0.0,788.42
2021-01-15,diesel,0.0,0.0,0.0,0.0,251.56,80.14,171.42000000000002,0.0,0.0,0.0,14.52,0.0,14.52,0.0,0.0,104.62,0.0,104.62,0.0,901.7199999999999,0.0,0.0,877.3,24.41999999999996,0.0,0.0,266.08000000000004,80.14,185.94000000000005,901.7199999999999,0.0,877.3
2021-01-22,diesel,0.0,0.0,0.0,0.0,313.23,82.6,230.63000000000002,0.0,0.0,0.0,43.45,0.0,43.45,0.0,0.0,164.59,0.0,164.59,0.0,512.3599999999999,0.0,45.78,422.52,44.059999999999945,0.0,140.07,356.68,82.6,274.08000000000004,652.4300000000001,95.31,512.11
2021-01-29,diesel,0.0,0.0,0.0,0.0,351.61999999999995,150.29,201.32999999999996,0.0,0.0,0.0,32.29,0.0,32.29,0.0,0.0,27.02,7.52,19.5,0.0,609.25,0.0,0.0,533.7,75.54999999999995,0.0,43.42,383.90999999999997,150.29,233.61999999999998,652.67,0.0,576.17
2021-02-05,diesel,0.0,0.0,0.0,0.0,344.23,111.32,232.91000000000003,0.0,0.0,0.0,8.86,0.0,8.86,0.0,0.0,140.19,0.0,140.19,0.0,672.38,0.0,0.0,644.53,27.850000000000023,0.0,95.27,353.09000000000003,111.32,241.77000000000004,767.65,0.0,739.8
2021-02-12,diesel,0.0,0.0,0.0,0.0,236.26999999999998,75.38,160.89,0.0,0.0,0.0,49.97,0.0,49.97,0.0,0.0,103.42,0.0,103.42,0.0,690.34,0.0,44.02,601.75,44.57000000000005,44.47,111.46,330.71,119.85,210.85999999999999,801.8000000000001,44.02,713.21
2021-02-19,diesel,0.0,0.0,0.0,0.0,222.08999999999997,153.64,68.44999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.94,0.0,86.94,0.0,432.74,0.0,2.31,386.15,44.28000000000003,44.71,74.75,266.8,153.64,113.16000000000003,507.5,2.31,453.17
2021-02-26,diesel,0.0,0.0,0.0,0.0,332.28999999999996,90.22,242.06999999999996,42.52,0.0,42.52,37.86,15.0,22.86,0.0,0.0,184.74,0.0,184.74,0.0,467.49,0.0,19.71,417.67,30.110000000000014,14.28,60.62,384.42,119.49,264.93,570.64,43.84,491.94
