week_ending,commodity,imports_total_kbd,imports_canada_kbd,imports_latin_america_kbd,imports_europe_kbd,imports_asia_kbd,imports_middle_east_kbd,imports_africa_kbd,imports_other_kbd,exports_total_kbd,exports_canada_kbd,exports_latin_america_kbd,exports_europe_kbd,exports_asia_kbd,exports_middle_east_kbd,exports_africa_kbd,exports_other_kbd,net_imports_kbd,net_exports_kbd
2019-03-29,diesel,144.0,0.0,0.0,0.0,0.0,0.0,0.0,144.0,1143.0,0.0,0.0,0.0,0.0,0.0,0.0,1143.0,-999.0,999.0
2019-04-05,diesel,98.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,1374.0,0.0,0.0,0.0,0.0,0.0,0.0,1374.0,-1276.0,1276.0
2019-04-12,diesel,138.0,0.0,0.0,0.0,0.0,0.0,0.0,138.0,1660.0,0.0,0.0,0.0,0.0,0.0,0.0,1660.0,-1522.0,1522.0
2019-04-19,diesel,245.0,0.0,0.0,0.0,0.0,0.0,0.0,245.0,1608.0,0.0,0.0,0.0,0.0,0.0,0.0,1608.0,-1363.0,1363.0
2019-04-26,diesel,63.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,1163.0,0.0,0.0,0.0,0.0,0.0,0.0,1163.0,-1100.0,1100.0
2019-05-03,diesel,111.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0,1327.0,0.0,0.0,0.0,0.0,0.0,0.0,1327.0,-1216.0,1216.0
2019-05-10,diesel,41.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,1199.0,0.0,0.0,0.0,0.0,0.0,0.0,1199.0,-1158.0,1158.0
2019-05-17,diesel,102.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,1411.0,0.0,0.0,0.0,0.0,0.0,0.0,1411.0,-1309.0,1309.0
2019-05-24,diesel,177.0,0.0,0.0,0.0,0.0,0.0,0.0,177.0,1308.0,0.0,0.0,0.0,0.0,0.0,0.0,1308.0,-1131.0,1131.0
2019-05-31,diesel,112.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,1476.0,0.0,0.0,0.0,0.0,0.0,0.0,1476.0,-1364.0,1364.0
2019-06-07,diesel,123.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0,1137.0,0.0,0.0,0.0,0.0,0.0,0.0,1137.0,-1014.0,1014.0
2019-06-14,diesel,165.0,0.0,0.0,0.0,0.0,0.0,0.0,165.0,1553.0,0.0,0.0,0.0,0.0,0.0,0.0,1553.0,-1388.0,1388.0
2019-06-21,diesel,33.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,1719.0,0.0,0.0,0.0,0.0,0.0,0.0,1719.0,-1686.0,1686.0
2019-06-28,diesel,98.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,1405.0,0.0,0.0,0.0,0.0,0.0,0.0,1405.0,-1307.0,1307.0
2019-07-05,diesel,181.0,0.0,0.0,0.0,0.0,0.0,0.0,181.0,1455.0,0.0,0.0,0.0,0.0,0.0,0.0,1455.0,-1274.0,1274.0
2019-07-12,diesel,132.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0,1116.0,0.0,0.0,0.0,0.0,0.0,0.0,1116.0,-984.0,984.0
2019-07-19,diesel,105.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,972.0,0.0,0.0,0.0,0.0,0.0,0.0,972.0,-867.0,867.0
2019-07-26,diesel,103.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,1510.0,0.0,0.0,0.0,0.0,0.0,0.0,1510.0,-1407.0,1407.0
2019-08-02,diesel,253.0,0.0,0.0,0.0,0.0,0.0,0.0,253.0,1435.0,0.0,0.0,0.0,0.0,0.0,0.0,1435.0,-1182.0,1182.0
2019-08-09,diesel,126.0,0.0,0.0,0.0,0.0,0.0,0.0,126.0,1621.0,0.0,0.0,0.0,0.0,0.0,0.0,1621.0,-1495.0,1495.0
2019-08-16,diesel,210.0,0.0,0.0,0.0,0.0,0.0,0.0,210.0,1419.0,0.0,0.0,0.0,0.0,0.0,0.0,1419.0,-1209.0,1209.0
2019-08-23,diesel,125.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,1565.0,0.0,0.0,0.0,0.0,0.0,0.0,1565.0,-1440.0,1440.0
2019-08-30,diesel,126.0,0.0,0.0,0.0,0.0,0.0,0.0,126.0,1509.0,0.0,0.0,0.0,0.0,0.0,0.0,1509.0,-1383.0,1383.0
2019-09-06,diesel,44.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,1194.0,0.0,0.0,0.0,0.0,0.0,0.0,1194.0,-1150.0,1150.0
2019-09-13,diesel,142.0,0.0,0.0,0.0,0.0,0.0,0.0,142.0,1330.0,0.0,0.0,0.0,0.0,0.0,0.0,1330.0,-1188.0,1188.0
2019-09-20,diesel,94.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,1623.0,0.0,0.0,0.0,0.0,0.0,0.0,1623.0,-1529.0,1529.0
2019-09-27,diesel,50.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,1249.0,0.0,0.0,0.0,0.0,0.0,0.0,1249.0,-1199.0,1199.0
2019-10-04,diesel,92.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,1454.0,0.0,0.0,0.0,0.0,0.0,0.0,1454.0,-1362.0,1362.0
2019-10-11,diesel,197.0,0.0,0.0,0.0,0.0,0.0,0.0,197.0,1065.0,0.0,0.0,0.0,0.0,0.0,0.0,1065.0,-868.0,868.0
2019-10-18,diesel,133.0,0.0,0.0,0.0,0.0,0.0,0.0,133.0,1209.0,0.0,0.0,0.0,0.0,0.0,0.0,1209.0,-1076.0,1076.0
2019-10-25,diesel,158.0,0.0,0.0,0.0,0.0,0.0,0.0,158.0,1012.0,0.0,0.0,0.0,0.0,0.0,0.0,1012.0,-854.0,854.0
2019-11-01,diesel,306.0,0.0,0.0,0.0,0.0,0.0,0.0,306.0,974.0,0.0,0.0,0.0,0.0,0.0,0.0,974.0,-668.0,668.0
2019-11-08,diesel,236.0,0.0,0.0,0.0,0.0,0.0,0.0,236.0,1095.0,0.0,0.0,0.0,0.0,0.0,0.0,1095.0,-859.0,859.0
2019-11-15,diesel,315.0,0.0,0.0,0.0,0.0,0.0,0.0,315.0,1255.0,0.0,0.0,0.0,0.0,0.0,0.0,1255.0,-940.0,940.0
2019-11-22,diesel,238.0,0.0,0.0,0.0,0.0,0.0,0.0,238.0,816.0,0.0,0.0,0.0,0.0,0.0,0.0,816.0,-578.0,578.0
2019-11-29,diesel,143.0,0.0,0.0,0.0,0.0,0.0,0.0,143.0,1412.0,0.0,0.0,0.0,0.0,0.0,0.0,1412.0,-1269.0,1269.0
2019-12-06,diesel,162.0,0.0,0.0,0.0,0.0,0.0,0.0,162.0,1071.0,0.0,0.0,0.0,0.0,0.0,0.0,1071.0,-909.0,909.0
2019-12-13,diesel,178.0,0.0,0.0,0.0,0.0,0.0,0.0,178.0,915.0,0.0,0.0,0.0,0.0,0.0,0.0,915.0,-737.0,737.0
2019-12-20,diesel,248.0,0.0,0.0,0.0,0.0,0.0,0.0,248.0,1450.0,0.0,0.0,0.0,0.0,0.0,0.0,1450.0,-1202.0,1202.0
2019-12-27,diesel,183.0,0.0,0.0,0.0,0.0,0.0,0.0,183.0,1185.0,0.0,0.0,0.0,0.0,0.0,0.0,1185.0,-1002.0,1002.0
2020-01-03,diesel,252.0,0.0,0.0,0.0,0.0,0.0,0.0,252.0,1428.0,0.0,0.0,0.0,0.0,0.0,0.0,1428.0,-1176.0,1176.0
2020-01-10,diesel,202.0,0.0,0.0,0.0,0.0,0.0,0.0,202.0,1055.0,0.0,0.0,0.0,0.0,0.0,0.0,1055.0,-853.0,853.0
2020-01-17,diesel,320.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1054.0,0.0,0.0,0.0,0.0,0.0,0.0,1054.0,-734.0,734.0
2020-01-24,diesel,122.0,0.0,0.0,0.0,0.0,0.0,0.0,122.0,1383.0,0.0,0.0,0.0,0.0,0.0,0.0,1383.0,-1261.0,1261.0
2020-01-31,diesel,194.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,1175.0,0.0,0.0,0.0,0.0,0.0,0.0,1175.0,-981.0,981.0
2020-02-07,diesel,102.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,1407.0,0.0,0.0,0.0,0.0,0.0,0.0,1407.0,-1305.0,1305.0
